Radius_km	Time_Myr	Dynamo_start_Myr	Dynamo_duration_Myr
305	1.6913294	4.6548152	5.1132722
44	0.68055189	0	0
130	0.77658993	0	0
329	0.29515904	4.7373352	6.5264568
454	2.0175695	4.6975837	16.063171
320	0.61967659	4.706872	5.9837418
268	1.1400263	4.5216637	3.0738134
47	0.15662153	0	0
482	1.3231207	5.1573377	18.053736
444	0.10493929	5.0647011	14.878645
159	0.027880793	0	0
205	1.852705	0	0
239	0.97655535	4.4033527	1.3989258
472	1.7247936	5.1290479	17.210701
57	1.6830249	0	0
339	0.18979365	4.7667718	7.1488261
173	1.4596047	0	0
156	0.13074994	0	0
358	1.8581024	4.7918301	8.4192085
344	0.55651081	4.7835517	7.4677567
420	1.7986698	4.9918194	12.955723
34	0.80991709	0	0
83	1.4199011	0	0
259	0.99665666	4.487278	2.578229
124	1.8469514	0	0
218	0.11417431	0	0
397	1.0622207	4.9374714	11.173204
85	1.4534744	0	0
235	0.48395675	4.3873715	1.1353116
97	1.6998172	0	0
405	0.75998354	4.9604325	11.780203
337	0.50094944	4.7600632	7.0225763
440	1.6511475	5.0521312	14.552284
30	2.0268667	0	0
220	0.81651056	0	0
408	1.1872945	4.9693713	12.010687
208	0.36159351	0	0
149	1.2778524	0	0
384	0.76238799	4.9027534	10.211699
351	0.20409694	4.8056059	7.9234638
134	0.029343581	0	0
273	0.30848932	4.541441	3.345993
105	1.8817581	0	0
307	1.3061022	4.6616635	5.2258754
459	1.1049451	5.1010284	16.118662
169	1.7050028	0	0
383	1.8854671	4.8472314	10.185514
381	1.81513	4.8793616	10.00758
413	1.7029546	4.9825606	12.399353
401	1.6809998	4.9502687	11.475995
113	1.2700886	0	0
25	1.4045429	0	0
124	0.50458813	0	0
221	1.3441714	4.3246365	0.028445244
168	0.060867172	0	0
385	0.77452713	4.906137	10.284512
119	1.6777592	0	0
366	1.7544585	4.8460503	8.9395542
422	0.80514657	5.0052524	13.104691
418	1.3195795	4.9970846	12.789029
337	1.7383902	4.758595	7.0261321
82	0.64360565	0	0
67	1.2568135	0	0
198	1.3369505	0	0
327	0.7386409	4.7281456	6.4046564
289	0.80313021	4.6004705	4.2184868
106	0.12147725	0	0
340	0.22403333	4.7705703	7.2121797
190	0.965581	0	0
181	1.726598	0	0
31	1.6106024	0	0
242	1.7897176	4.4023495	1.5957675
190	0.10921057	0	0
472	0.62560827	5.1332922	17.208549
464	1.9192019	5.0348248	16.605555
263	1.2569163	4.5027514	2.7997761
490	0.032094792	5.1766486	18.733917
193	0.74251348	0	0
105	0.81807542	0	0
403	0.99837959	4.954411	11.627319
480	1.6653754	5.1521645	17.885315
114	0.93094951	0	0
294	0.016667476	4.6184106	4.494513
279	1.7175857	4.5596232	3.674809
364	1.7470597	4.8387027	8.8013134
435	0.93704695	5.0404105	14.145912
201	1.2106515	0	0
439	2.0865822	5.1052766	14.443317
494	1.7179786	5.1820741	19.076834
410	1.8691123	4.9382906	12.197154
400	0.72107607	4.9476061	11.399472
388	1.1197577	4.9150496	10.504087
438	0.090913981	5.0475812	14.389202
477	0.66290188	5.1460533	17.630548
362	0.069093265	4.8375096	8.6605701
139	1.8033756	0	0
118	0.83854753	0	0
335	0.23437956	4.7539372	6.8973622
470	0.52082473	5.1285973	17.039671
330	1.7136374	4.7370925	6.5900121
126	0.90379035	0	0
478	0.60649002	5.1478	17.71476
379	0.55160314	4.886765	9.850563
368	0.78488785	4.8561258	9.0738173
465	1.6423894	5.1138473	16.620602
396	2.0466588	4.6212397	11.392369
44	1.7482864	0	0
159	0.10357007	0	0
474	0.90715861	5.1387587	17.376987
316	0.54298818	4.694159	5.7475362
374	0.39940086	4.8723283	9.4944019
432	0.55070633	5.0321259	13.903786
188	1.660416	0	0
240	0.24024035	4.4082308	1.4628167
166	0.6396305	0	0
376	1.8615845	4.8463578	9.6669102
75	0.24033062	0	0
126	1.9796121	0	0
189	0.74792176	0	0
337	0.72789407	4.7614369	7.0227981
44	0.28620392	0	0
149	0.88495791	0	0
475	1.394207	5.1392879	17.462088
488	1.7205684	5.1685276	18.565975
216	0.39798331	0	0
283	0.42630386	4.5781522	3.8899541
487	0.80938286	5.1692014	18.478954
461	1.7635032	5.1022282	16.289665
480	0.099482328	5.152205	17.884796
207	1.1519787	0	0
421	1.2629942	5.0045638	13.025772
35	0.53974402	0	0
147	1.0620668	0	0
194	0.42557427	0	0
213	1.0662687	0	0
150	0.45656422	0	0
313	0.49788737	4.6848269	5.5720329
241	1.4408294	4.4136558	1.5256338
199	0.10222285	0	0
394	0.23009029	4.9304776	10.948736
89	0.069096841	0	0
246	0.41596764	4.4351492	1.8317084
423	0.15483095	5.0081434	13.184251
453	0.50345922	5.0851531	15.620085
355	1.0276779	4.8186574	8.1884804
296	1.3672591	4.6257348	4.605515
93	1.6922991	0	0
476	1.7440158	5.137496	17.549229
438	2.0096815	4.6928716	14.715031
90	0.67895299	0	0
178	1.9043224	0	0
22	0.10380032	0	0
328	1.9526747	4.5548782	6.62885
133	0.25443077	0	0
433	1.3315182	5.0339866	13.984301
349	0.68864208	4.8000622	7.7922316
170	0.88935262	0	0
224	1.5928576	4.339704	0.30089045
240	0.99709803	4.4092369	1.4627066
483	0.24967182	5.1581764	18.139288
119	2.0622051	0	0
42	0.33782965	0	0
318	0.12891778	4.6994982	5.8651752
325	1.7244307	4.7189989	6.2861271
461	1.1581988	5.1066322	16.285639
83	0.75301039	0	0
439	1.0832554	5.0503149	14.46993
460	1.6684467	5.1037712	16.202303
169	1.011282	0	0
187	1.3098185	0	0
358	0.49185446	4.8276587	8.3895836
206	0.18376106	0	0
492	2.0092549	4.8450718	19.20574
434	0.53425246	5.0379057	14.064725
493	1.7189289	5.1819434	18.991983
238	0.6528126	4.3994088	1.3342996
404	0.88708854	4.9574475	11.703577
471	1.1907243	5.130188	17.124241
255	1.587831	4.4697928	2.3537087
447	2.0612984	4.7725134	15.401484
293	1.8270121	4.5910521	4.4602337
168	1.0902599	0	0
392	0.36163428	4.9265294	10.799593
176	0.80031395	0	0
305	1.4516252	4.655149	5.1118283
292	1.1345752	4.6095619	4.3837643
186	0.10037013	0	0
146	0.78313583	0	0
417	0.75830597	4.9944277	12.710811
66	1.8996221	0	0
306	1.1406151	4.6588411	5.1688147
457	0.50639826	5.0953326	15.952187
444	0.2246566	5.0622983	14.878519
103	0.19690607	0	0
83	0.72783381	0	0
374	0.51531953	4.8737106	9.4942389
264	1.5045041	4.5063643	2.854671
176	2.0240436	0	0
54	1.4382229	0	0
360	1.9999191	4.4891286	8.8466244
324	1.518302	4.7187552	6.2229962
395	0.23479049	4.9348927	11.023083
83	1.7066498	0	0
267	0.48277172	4.5186796	3.0191321
147	0.43550977	0	0
416	1.1592813	4.9903541	12.631861
329	1.516332	4.7369809	6.5265851
447	0.33742583	5.0712805	15.124671
72	1.8265775	0	0
398	1.9344971	4.8278356	11.351814
119	1.6678609	0	0
414	0.07107313	4.985568	12.475524
431	1.2587891	5.0285954	13.823093
378	1.5003819	4.8863997	9.7788258
187	0.39031166	0	0
147	1.5450623	0	0
132	0.26072869	0	0
273	0.81207329	4.5420346	3.3461938
134	1.5727905	0	0
322	0.50786906	4.7142897	6.1029491
63	0.51787305	0	0
473	1.4372284	5.1358514	17.292843
447	0.53718853	5.0712914	15.124643
232	1.8452948	4.330153	0.90977335
277	1.8894914	4.4816604	3.6274238
350	0.95070457	4.8011022	7.8578105
418	2.0963826	5.3131256	12.553053
459	1.3182113	5.1002326	16.118454
497	2.0762253	5.0012922	19.504436
21	1.4258757	0	0
264	0.74295694	4.5069056	2.8546872
403	0.63818085	4.9562993	11.627161
454	0.65635794	5.0869732	15.70285
420	1.6127782	5.0007262	12.946903
250	1.373511	4.4516516	2.0674782
194	1.7426255	0	0
229	1.0223275	4.3619666	0.70640278
381	0.48750293	4.8931923	9.9944248
310	0.054120865	4.6745005	5.3983278
323	1.697623	4.7152205	6.164566
414	0.071500868	4.985136	12.475622
255	0.68430448	4.4697928	2.3535347
38	2.044096	0	0
132	0.76017666	0	0
274	1.9670055	4.2870531	3.63557
462	0.64720184	5.1095433	16.369102
363	0.93071514	4.8413725	8.7288828
382	0.42503852	4.8982615	10.066551
108	2.0925894	0	0
193	0.73682117	0	0
474	1.6263369	5.1359887	17.3771
214	1.1885872	0	0
129	0.19981889	0	0
431	2.0320959	4.5811911	14.240783
347	1.9056782	4.7139635	7.731926
464	1.5998758	5.1129322	16.536852
244	0.6093055	4.4269438	1.7108417
113	2.0874538	0	0
241	1.2498741	4.4143553	1.5256801
53	1.2301556	0	0
64	1.8043746	0	0
229	1.3646599	4.3621006	0.70642757
249	0.57223392	4.4465919	2.008604
118	0.24360023	0	0
189	1.9189088	0	0
220	1.0186654	0	0
478	0.19164431	5.1472363	17.714754
370	1.7287027	4.860292	9.2154675
57	0.26159549	0	0
55	0.71063846	0	0
241	1.6416759	4.4118376	1.5259848
32	0.8115918	0	0
160	0.29991606	0	0
394	0.34559226	4.9291325	10.948224
236	0.26064017	4.3930168	1.2026873
74	2.085325	0	0
205	1.5777621	0	0
350	0.99577236	4.8036022	7.8578196
212	0.7481727	0	0
410	1.6189399	4.9741306	12.165018
327	0.95229089	4.7301211	6.4044719
387	1.6225607	4.9101281	10.43096
73	0.028401159	0	0
456	0.81732482	5.0926757	15.868711
418	0.3017351	4.9970522	12.788957
438	1.0225574	5.0482154	14.389114
122	1.5820191	0	0
326	1.4916979	4.726521	6.3438716
306	0.7048015	4.6602216	5.1689134
278	0.12237966	4.5592132	3.6178346
399	1.9177732	4.8579769	11.400522
415	0.0060968655	4.9866323	12.554252
259	0.81624031	4.4869504	2.5782003
68	1.9828248	0	0
146	1.2967088	0	0
482	0.19888942	5.1558557	18.054155
188	1.3520937	0	0
60	1.8268642	0	0
325	1.4245566	4.7238164	6.2831454
259	0.13067475	4.4875865	2.5782604
457	1.5525752	5.0955424	15.952129
272	0.34863466	4.5355673	3.2914591
379	1.7069952	4.8869572	9.851985
89	1.0857353	0	0
351	0.64696705	4.8066578	7.9233532
122	0.52144283	0	0
478	2.0525861	4.7344584	18.093864
280	1.5245752	4.5659614	3.7266383
493	1.7479354	5.1800089	18.993248
317	1.2167844	4.69595	5.806232
145	1.4537238	0	0
213	1.7115847	0	0
215	1.8630242	0	0
390	0.78609627	4.9181995	10.651652
37	2.015712	0	0
161	0.4066903	0	0
68	0.43381634	0	0
292	1.2720139	4.6116357	4.3836913
154	0.11688332	0	0
136	2.0903087	0	0
366	1.1390008	4.8512568	8.9352036
97	0.38708144	0	0
439	1.1139656	5.0513043	14.470098
186	2.0723102	0	0
366	1.3165928	4.8512411	8.9351826
334	1.1956611	4.7534423	6.8349528
499	1.53784	5.1948538	19.502064
127	1.4937482	0	0
144	0.18519077	0	0
352	1.8292345	4.7862101	8.00807
324	0.27371639	4.7203279	6.2231488
225	1.6975394	4.3416991	0.37769556
162	1.0187805	0	0
330	1.4550443	4.73807	6.5877566
353	0.95631361	4.8110118	8.0554276
168	1.5789845	0	0
129	0.38868278	0	0
199	1.4113322	0	0
318	0.22835277	4.7015224	5.8653197
346	0.24223477	4.7901092	7.5968308
350	0.41696984	4.8021226	7.8576236
497	0.31198835	5.1920981	19.33173
465	0.3400037	5.1165023	16.620331
45	0.27636591	0	0
256	1.577058	4.4750967	2.4103279
410	0.35249937	4.9756107	12.164957
428	0.81594962	5.0228801	13.582516
296	0.071509942	4.6245241	4.6056776
457	0.56303173	5.0957804	15.95206
166	0.20917618	0	0
277	0.10803396	4.5571437	3.563395
322	0.86987621	4.713758	6.1029067
129	1.4079694	0	0
447	0.59820402	5.0705113	15.124535
384	1.7447299	4.8996754	10.21507
180	0.14278916	0	0
482	0.78723156	5.1573319	18.053741
370	1.3773372	4.8625388	9.2129498
31	1.21243	0	0
131	1.9925015	0	0
137	0.83325613	0	0
384	0.39086315	4.9032636	10.211775
235	0.90399122	4.3890772	1.135572
492	1.2662792	5.1806378	18.904903
132	1.552989	0	0
486	2.0920451	5.2253585	18.361826
138	1.5092688	0	0
406	0.086439744	4.9644742	11.856749
86	1.1004463	0	0
271	0.47437656	4.5328603	3.2372389
206	0.82991064	0	0
202	0.73589176	0	0
340	0.18294187	4.7704306	7.212163
442	1.2032471	5.0584841	14.714797
460	0.84250528	5.1027584	16.201912
150	2.008503	0	0
494	1.5460637	5.1845455	19.075336
188	1.7630935	0	0
363	0.74882853	4.8424993	8.7291298
175	0.24615306	0	0
57	0.26754677	0	0
102	0.88654065	0	0
249	0.74610937	4.4471211	2.0087161
97	0.85723788	0	0
45	0.73052526	0	0
498	1.6874182	5.1942725	19.417767
127	0.64911067	0	0
83	1.7584585	0	0
349	2.0002744	4.3951702	8.1740246
468	0.41636804	5.123558	16.872221
222	0.18318979	4.3295655	0.12288523
206	1.0500945	0	0
417	1.2437048	4.994206	12.710932
449	1.0662761	5.076776	15.289631
273	1.3818488	4.5398827	3.3459935
179	0.85051787	0	0
370	0.85312635	4.8635445	9.2130613
92	2.0813234	0	0
88	0.60990459	0	0
452	1.9497787	4.9446435	15.658815
53	1.9708172	0	0
22	0.57708549	0	0
306	1.2948517	4.6599636	5.1689959
326	1.6595587	4.7259698	6.3444791
96	1.4299449	0	0
402	0.52212316	4.9522753	11.551408
225	0.3134388	4.342813	0.3878994
111	0.43199173	0	0
25	1.8804653	0	0
459	1.5887738	5.1022658	16.118549
203	1.0254666	0	0
259	0.68679518	4.4863925	2.5780416
201	0.4198347	0	0
216	0.089045629	0	0
459	1.9414399	4.9844675	16.2211
243	1.8075706	4.4026947	1.6608396
41	1.4465182	0	0
311	1.2797083	4.6762862	5.4561963
465	0.24973546	5.1148171	16.620054
480	0.57283849	5.1513228	17.884916
37	0.14562939	0	0
487	1.3933922	5.1686401	18.478992
500	1.0661997	5.1995368	19.586662
491	1.1028492	5.1768451	18.818918
282	1.8505137	4.5366073	3.868402
294	1.7333113	4.6132488	4.4979353
374	1.8160492	4.8578806	9.5078354
29	1.2353294	0	0
106	0.69375455	0	0
372	1.851368	4.8378315	9.3790836
50	1.2270116	0	0
366	1.3644338	4.8509684	8.9351845
95	0.069288053	0	0
221	1.7435987	0	0
401	0.59032524	4.9511037	11.475161
426	1.3325194	5.0179496	13.422787
65	1.5094502	0	0
482	1.6283044	5.1563087	18.054071
209	0.88807356	0	0
148	1.6782987	0	0
282	0.14134045	4.5740604	3.8353958
414	1.4816862	4.9860272	12.475679
251	1.6909326	4.4533691	2.126637
446	1.459151	5.06954	15.042738
467	0.85132676	5.1205759	16.787987
138	0.17168535	0	0
295	1.442391	4.619976	4.5499382
71	0.407996	0	0
276	1.3636935	4.5534616	3.5090575
229	1.1256621	4.3601012	0.70656443
25	0.43893832	0	0
221	0.031357151	4.3246603	0.028263092
175	0.96087998	0	0
104	1.501778	0	0
125	1.6471803	0	0
386	0.87746096	4.9075074	10.357307
426	0.62943459	5.0170655	13.422707
139	1.6287225	0	0
117	1.3441174	0	0
311	0.023040524	4.6772757	5.4561586
269	0.56903458	4.5257125	3.1281633
53	0.92477059	0	0
199	0.42501083	0	0
208	0.9032191	0	0
129	1.9114527	0	0
134	0.59599406	0	0
457	1.8904818	5.0474758	15.994629
409	0.95776135	4.9733119	12.087799
70	1.0872192	0	0
332	0.96514815	4.7460756	6.7109385
479	1.2774657	5.1482801	17.800564
87	0.058451768	0	0
293	0.83935004	4.6134486	4.4390683
424	0.12760371	5.0126505	13.263505
41	1.6110089	0	0
54	1.1526057	0	0
50	0.53748709	0	0
259	0.0081111556	4.4864802	2.5780177
304	0.83049321	4.6513267	5.0551324
378	1.2940679	4.8866005	9.7788601
296	1.1735641	4.6260014	4.6054173
83	0.30702278	0	0
178	0.6036939	0	0
337	1.0468116	4.7627697	7.022666
194	0.20920855	0	0
386	0.41227436	4.9097276	10.357307
27	0.30420735	0	0
89	0.36693043	0	0
405	2.0269954	4.5550098	12.160566
99	1.0185804	0	0
217	1.1513855	0	0
102	0.26596966	0	0
116	1.2884991	0	0
314	1.7216784	4.6821961	5.6331382
68	0.58574736	0	0
499	1.8456758	5.175983	19.52046
226	1.2728237	4.3487048	0.47040176
366	1.5701627	4.8512673	8.935318
444	0.91184586	5.06322	14.878303
196	1.0805433	0	0
146	0.14699785	0	0
214	0.99381375	0	0
329	1.6728972	4.7348332	6.5275311
136	1.5530113	0	0
494	0.93951511	5.185462	19.07518
39	0.91108656	0	0
487	0.76861167	5.1687412	18.479034
364	0.71834612	4.844264	8.7974863
20	1.7097368	0	0
43	1.865622	0	0
364	0.63105416	4.8459177	8.7975855
50	0.58770078	0	0
415	1.2596396	4.9887877	12.554009
415	0.86303657	4.9890146	12.554166
198	0.66456139	0	0
115	0.13139017	0	0
439	1.2794367	5.0507412	14.469984
470	1.2261006	5.1272902	17.039709
369	0.2862367	4.8598909	9.143261
281	0.71689093	4.5719504	3.7809949
40	1.9002788	0	0
207	0.72031552	0	0
270	0.48104551	4.5287256	3.18296
267	1.3295755	4.518527	3.0190434
51	1.4625367	0	0
274	1.9854562	4.1728177	3.7476673
60	1.1474777	0	0
301	1.9828237	4.298079	5.2106099
300	1.8506241	4.6030431	4.8609166
232	0.4058826	4.3731923	0.92703485
42	1.3189867	0	0
317	0.5247075	4.6967607	5.8062024
43	1.9598258	0	0
83	1.2576605	0	0
109	0.75030535	0	0
473	1.4077877	5.1335759	17.293036
378	1.0043541	4.8846049	9.7786579
182	0.80861515	0	0
34	1.4970591	0	0
150	0.89516658	0	0
25	1.4598868	0	0
151	1.1168283	0	0
58	0.70133847	0	0
270	0.90136921	4.5301557	3.1828475
444	2.0813212	5.0392947	14.91297
209	0.11645986	0	0
157	1.8451827	0	0
158	0.18561047	0	0
395	0.72689587	4.9342895	11.023148
489	0.78320539	5.1715302	18.649685
405	1.0233908	4.9602232	11.780097
78	0.55151135	0	0
458	1.1274825	5.0982275	16.03574
411	0.73873878	4.9757571	12.242765
52	0.45353469	0	0
272	1.184692	4.5366488	3.2917857
374	1.4718817	4.8747869	9.4942513
452	0.58220196	5.0831952	15.537786
477	0.13522176	5.1441936	17.630535
327	0.78110176	4.7300797	6.4044609
283	1.209041	4.57865	3.8899903
234	0.061937261	4.3833485	1.0670357
399	1.0976611	4.9456134	11.324018
58	0.77299768	0	0
287	0.9428103	4.593101	4.108501
251	0.56154078	4.4559212	2.1249743
242	1.495296	4.4172754	1.5880947
233	1.7113739	4.3749652	0.99688721
372	1.0287125	4.8681917	9.3532181
279	1.3487982	4.5636702	3.6722279
216	1.2845267	0	0
184	0.78858387	0	0
400	1.4626683	4.948029	11.399504
254	1.2860161	4.4665537	2.2967687
495	1.1154561	5.1862574	19.159782
158	1.1062385	0	0
395	1.4117184	4.9343967	11.023111
78	1.4540741	0	0
352	0.11023017	4.8073869	7.9894795
199	1.0004889	0	0
476	1.2883718	5.1428823	17.546692
173	2.0965457	0	0
379	0.15386568	4.8881569	9.8502016
74	1.9109797	0	0
336	0.55871648	4.7593665	6.960031
386	0.19007915	4.9067798	10.357378
133	0.44675073	0	0
304	0.71623284	4.6514325	5.0551229
344	1.153335	4.7828679	7.4677672
493	1.1850758	5.1817341	18.990622
449	0.44818392	5.0765343	15.289732
247	1.0112818	4.4369321	1.8910613
273	2.0714879	4.8988976	3.1048265
83	1.8470205	0	0
269	1.1622407	4.5254707	3.1281719
427	1.7354647	5.0173731	13.504931
27	1.1646507	0	0
358	1.9557937	4.6538119	8.547123
454	1.0092767	5.0892067	15.703062
70	1.2781698	0	0
208	0.77585673	0	0
242	0.4428874	4.4169474	1.5879698
66	1.540843	0	0
421	0.23810706	5.005198	13.0257
183	0.7422232	0	0
216	0.89359105	0	0
319	1.4900234	4.7020268	5.9244914
271	0.82897532	4.5334187	3.2370348
189	1.3692809	0	0
351	1.8608118	4.7677002	7.9561253
145	1.8530177	0	0
346	0.022164224	4.7882199	7.5970168
441	1.8549699	5.0264459	14.657675
274	1.1580185	4.5455022	3.4005046
225	2.0575132	4.7111516	0.82620382
107	1.8981141	0	0
205	0.58685982	0	0
416	2.0413291	4.5579348	13.036639
468	1.519498	5.123908	16.87228
338	0.762761	4.7646184	7.0855031
401	0.35696691	4.9498076	11.475355
334	1.639676	4.7528853	6.8353953
415	0.22464389	4.9868808	12.554295
297	0.89045364	4.6272287	4.6612186
182	1.6039399	0	0
461	0.43830699	5.1067042	16.285633
172	0.92119986	0	0
287	0.49265736	4.5929809	4.1084781
53	0.16045733	0	0
213	1.8412496	0	0
132	0.50452107	0	0
203	1.3036	0	0
248	1.7569793	4.4357505	1.9554982
400	2.0211525	4.4979587	11.822765
311	1.5474627	4.6780314	5.456121
75	0.83091974	0	0
360	1.1607291	4.8338594	8.5248127
218	1.4935441	0	0
478	0.54532367	5.1455278	17.715229
407	2.0253761	4.4284363	12.442858
133	1.4152719	0	0
266	0.789711	4.5154648	2.9643908
432	1.1337411	5.0325675	13.903679
471	1.7231013	5.1283946	17.126003
351	1.123003	4.806262	7.9235668
298	0.40308532	4.6329465	4.717257
312	1.038304	4.6800857	5.5141177
351	1.7907413	4.794261	7.932579
39	0.24847689	0	0
56	1.0828506	0	0
110	1.3146602	0	0
306	0.68992335	4.6592455	5.1688499
76	1.3580918	0	0
172	0.37810388	0	0
328	0.28565601	4.7340922	6.4654279
460	0.6850304	5.1048732	16.202038
323	1.5674113	4.717041	6.1631756
217	0.39584684	0	0
351	0.94934636	4.8055434	7.9234538
222	1.7224956	4.3266187	0.074137211
451	1.0826373	5.081296	15.454593
494	0.00061126554	5.185771	19.075333
132	1.1588755	0	0
190	0.72111744	0	0
69	1.8429812	0	0
95	0.55661821	0	0
133	1.3293365	0	0
362	0.15256973	4.8396325	8.6605759
173	1.8639174	0	0
388	1.0368199	4.9123521	10.504227
207	1.8503006	0	0
190	0.938434	0	0
66	0.47732916	0	0
242	1.4611053	4.4166045	1.5879979
61	1.5692519	0	0
103	1.1439736	0	0
33	1.0370337	0	0
454	1.1220701	5.0873756	15.703075
128	0.022549735	0	0
317	1.4284489	4.6967454	5.8061938
107	1.0657358	0	0
66	0.53644329	0	0
385	1.2972032	4.9066734	10.284465
97	0.4487316	0	0
365	0.33957726	4.8486423	8.8662624
27	0.3193686	0	0
341	0.70071185	4.7726703	7.2757897
367	0.17998278	4.8524237	9.0043211
134	0.82898253	0	0
322	1.4532288	4.71386	6.1029038
399	0.33504322	4.9440227	11.323942
392	1.1728027	4.9239607	10.799644
356	1.3540667	4.8219204	8.2553005
152	0.75149691	0	0
369	2.03163	4.5315037	9.4495096
261	0.099233434	4.4951987	2.689261
463	0.59477729	5.110517	16.452255
312	1.072381	4.6809092	5.51404
450	1.3317854	5.0769691	15.371773
309	1.2940583	4.6710148	5.3406248
276	0.38527098	4.5520449	3.5091429
163	1.9418364	0	0
350	0.32247457	4.8014927	7.8576975
198	1.0179226	0	0
149	0.7395795	0	0
424	0.84922618	5.0108204	13.26342
333	1.0238037	4.7477021	6.7729278
148	0.49678233	0	0
447	1.3052552	5.0705934	15.124517
106	0.98506719	0	0
483	0.61403322	5.1584783	18.139477
44	0.17643175	0	0
493	1.1150796	5.1819649	18.990707
148	0.31699499	0	0
364	1.1174608	4.8446841	8.797533
309	1.1618598	4.6700468	5.3407183
261	2.0975039	5.3058901	2.3391185
136	0.97792155	0	0
349	0.21402061	4.7990537	7.792007
408	0.72161245	4.9689031	12.010748
199	1.6775873	0	0
356	1.6378129	4.8199773	8.2558327
29	1.9275478	0	0
93	0.95009643	0	0
391	2.0050077	4.5331693	11.090811
93	0.53940308	0	0
37	1.2880613	0	0
287	1.0897354	4.5920324	4.108839
384	1.6077591	4.9038157	10.212042
397	1.1304533	4.9390059	11.173467
30	1.1883126	0	0
378	1.2017199	4.8838215	9.7787418
322	0.73248351	4.7116456	6.1029706
342	0.70338488	4.7762976	7.3396587
426	0.1097771	5.0166903	13.422915
313	0.734936	4.6824131	5.5721407
171	0.69250673	0	0
237	1.5586803	4.3960695	1.2690792
187	0.61475027	0	0
58	0.12999617	0	0
230	1.0134432	4.3657303	0.78134203
445	0.62712663	5.0650849	14.960611
393	0.57519233	4.9282088	10.873795
173	0.10829949	0	0
102	1.7460892	0	0
26	1.8928648	0	0
67	0.070274383	0	0
321	0.20862637	4.708981	6.0432553
307	1.8503072	4.6290946	5.256351
70	0.95293987	0	0
317	0.54765922	4.6960011	5.8062544
101	1.1900337	0	0
259	1.5377051	4.4852424	2.5781994
271	1.8952688	4.4471087	3.3112698
336	1.4173446	4.7569122	6.959753
374	1.6688359	4.8736258	9.494998
457	1.2757986	5.0964928	15.951822
242	0.74810016	4.4161458	1.5880842
154	0.92347968	0	0
213	1.40114	0	0
489	0.49328381	5.172894	18.649189
361	1.4619669	4.8368597	8.5924397
160	0.73861676	0	0
158	0.23073064	0	0
454	0.17639014	5.088109	15.703021
190	1.8296124	0	0
153	0.64296687	0	0
256	1.785955	4.4622011	2.4203591
286	2.0303464	4.4453444	4.1882129
419	1.9728504	4.7962751	13.052022
476	1.2454177	5.1414332	17.546473
62	0.47358394	0	0
373	0.32325634	4.8694634	9.4235878
58	1.6326766	0	0
258	0.25215393	4.4826455	2.5223289
128	2.0977032	0	0
379	0.41858831	4.8897662	9.8505745
261	1.3701372	4.4958553	2.6892481
42	1.6224264	0	0
87	1.0396968	0	0
374	1.9330148	4.7559962	9.6006947
306	1.8029286	4.6447825	5.1817784
457	1.3232582	5.0965924	15.95179
124	1.9113022	0	0
343	1.9917521	4.4373422	7.7280679
81	1.7989603	0	0
399	1.8683202	4.9085512	11.356681
45	0.75003159	0	0
387	1.2876602	4.9123788	10.430874
48	0.71893883	0	0
380	2.020674	4.4744005	10.316086
298	1.2434405	4.6329012	4.7172689
470	1.7435904	5.1234927	17.042271
401	1.8316039	4.9300165	11.492686
51	1.4363949	0	0
258	1.8693472	4.4258914	2.5677791
419	1.2675683	4.997869	12.867849
381	0.8622523	4.8926039	9.9943781
197	1.8205476	0	0
115	1.2519588	0	0
327	1.4530625	4.7303619	6.4043932
446	0.020883314	5.068192	15.042938
148	0.25226912	0	0
30	1.452253	0	0
440	0.36002097	5.0531278	14.551828
473	1.9940275	4.8644328	17.534363
397	1.6944225	4.938168	11.174503
202	1.9473025	0	0
140	0.16069336	0	0
301	1.9549404	4.4350328	5.0769749
254	0.26115894	4.4671788	2.2968025
93	0.42995924	0	0
479	1.0872941	5.1481962	17.800495
301	1.5765908	4.6430597	4.8854523
353	1.5790308	4.8096976	8.055481
22	2.0725341	0	0
321	1.5664946	4.7113705	6.043272
141	2.0852528	0	0
259	1.716679	4.4836464	2.5808458
241	0.69359022	4.4125552	1.5257363
41	0.14657618	0	0
279	1.4207851	4.5646172	3.6722603
497	2.0058095	4.8667679	19.622633
144	0.051760215	0	0
287	0.61232007	4.5937953	4.1087489
128	1.6721538	0	0
476	1.0694478	5.1430163	17.546616
300	1.815658	4.6192026	4.8463669
62	0.13030209	0	0
20	0.98614275	0	0
114	1.4399472	0	0
251	1.9408036	4.2595844	2.2816033
344	0.38717178	4.784842	7.4678197
32	1.1017758	0	0
164	0.16675001	0	0
33	1.0265865	0	0
160	0.81240767	0	0
229	1.350602	4.360302	0.70657682
377	0.027115408	4.8822932	9.7071571
23	1.8660161	0	0
120	1.5258827	0	0
404	0.43713948	4.9571257	11.703784
413	0.88681835	4.9820881	12.398251
123	0.96887624	0	0
327	1.1094606	4.7283301	6.4045577
430	0.76712459	5.0261707	13.74291
210	0.84771198	0	0
24	1.8742318	0	0
100	0.73374385	0	0
465	1.9935879	4.8427444	16.865189
358	0.7437464	4.8262615	8.389595
253	0.71953899	4.4613972	2.2400708
37	0.75424623	0	0
499	1.6086198	5.1968737	19.501972
242	1.5051621	4.4169183	1.5880146
221	1.982886	0	0
173	0.75936949	0	0
441	0.25024593	5.0544477	14.633442
